FEN
8/8/8/8/3k4/6Q1/6K1/q7 w - - 0 1
8/3q4/8/8/3k4/6Q1/2K5/8 w - - 0 1
8/6Q1/8/8/8/4k2q/8/6K1 w - - 0 1
8/8/8/3k4/8/7Q/3q4/5K2 w - - 0 1
8/6k1/2q5/8/8/4K3/2P5/2Q5 b - - 0 1
7r/pkpq1ppp/1p1p4/4P3/5P2/5KP1/PPPQ3P/7R b - - 0 1
1k6/1pq5/P3b2p/6p1/2nP2P1/2P2N1P/2K3P1/1QB5 b - - 0 1
8/1kq5/p4n1p/Q5p1/1PP5/5P2/1B3K2/8 b - - 0 1
4r3/R7/4k3/8/1rp5/6P1/8/2R3K1 w - - 0 1
3r4/r7/2n2k2/p4P1p/8/2N2R2/7P/6RK w - - 0 1
rn2r1k1/1bp2pp1/p6p/1p2q3/8/1NP2P2/PPQ2BPP/R2R2K1 w - - 0 1
r4rk1/p1pn1pp1/3p3p/2q4b/8/2NP2BP/P1PQ1PP1/1R3RK1 w - - 0 1
3r2k1/p3n1p1/6bp/P3P3/2N2P2/4K2B/8/R7 b - - 0 1
5r2/6k1/3p2n1/7p/N1K5/7P/6P1/2R5 b - - 0 1
2R5/5Rbk/7p/6pP/2K5/1r6/8/8 b - - 0 1
1r6/6k1/6p1/p1r5/5P2/5B2/7K/7Q b - - 0 1
5q2/p2b2k1/1p4p1/5p2/3N4/5P2/P1KB4/7R w - - 0 1
5b2/2n3p1/2pk1p2/5P2/1P4P1/2N1BK2/8/8 w - - 0 1
3rrbk1/ppp2ppp/2q2n2/3p4/3P4/2N4P/PPPQBPP1/3R1RK1 w - - 0 1
r2q1rk1/ppp1bpp1/7p/8/8/1PQ5/P1P2PPP/R1B2RK1 b - - 0 1
r4rk1/pp2qpp1/2p1b2p/4n3/8/2N1P3/PP1BQPPP/R4RK1 b - - 0 1
3r4/4qpbk/p1p3p1/4p2p/2N1P3/4QP2/PP4PP/2R3K1 b - - 0 1
8/4k1pp/prnpbp2/4p3/1P6/P2RPP2/3B2PP/K4B2 b - - 0 1
1rb2rk1/p4pp1/2pq1n1p/3p4/8/2N2Q1P/PPPB1PP1/R3R1K1 w - - 0 1
