FEN
6k1/5prp/8/7q/pp5P/8/PPP1QP2/R4K2 b - - 0 1
6k1/p4ppp/1pn5/5N2/P7/1P6/r4PPP/3R2K1 w - - 0 1
r5nk/1pq3pp/8/2Q5/3B4/1P5R/6PP/7K b - - 0 1
r5rk/p5qp/1p6/2p4Q/7B/2P3P1/1PB4P/6K1 w - - 0 1
3b4/p1r2k1p/1p2q1p1/8/1P6/P4N1P/1Q4PK/2R5 w - - 0 1
3r4/1ppr1p1p/p2k2p1/2bPq3/2P5/1P3PP1/5BKP/1R2Q3 w - - 0 1
2r2rk1/1pq2pb1/p2p1pp1/3P4/8/8/PPPQBPPP/2KR3R b - - 0 1
2r1kb1r/1bqp1ppp/p1n1p3/1p6/4P3/2N1BB2/PPPQ2PP/1K1R3R w - - 0 1
q5k1/5pbp/3R2p1/6r1/3B4/2P2P2/4QP1P/5K2 b - - 0 1
